"run","randomSeed","First_Strat","Min_Dmg","Crit_Dmg","T_Health","Crit_Chance","Max_Dmg","CT_Health"
8,-1347610188,"A_SPLIT",10,60,50,5,33,150
16,-1347565499,"A_SPLIT",10,60,50,10,40,100
24,-1347547358,"A_SPLIT",10,60,50,15,40,200
32,-1347528584,"A_SPLIT",10,60,50,25,33,150
40,-1347518666,"A_SPLIT",10,60,100,0,40,100
48,-1347492661,"A_SPLIT",10,60,100,5,40,200
56,-1347473316,"A_SPLIT",10,60,100,15,33,150
64,-1347454572,"A_SPLIT",10,60,100,20,40,100
72,-1347404111,"A_SPLIT",10,60,100,25,40,200
80,-1347385773,"A_SPLIT",10,60,150,5,33,150
88,-1347365232,"A_SPLIT",10,60,150,10,40,100
96,-1347339279,"A_SPLIT",10,60,150,15,40,200
104,-1347294154,"A_SPLIT",10,60,150,25,33,150
112,-1347268366,"A_SPLIT",10,80,50,0,40,100
120,-1347249654,"A_SPLIT",10,80,50,5,40,200
128,-1347230938,"A_SPLIT",10,80,50,15,33,150
136,-1347212192,"A_SPLIT",10,80,50,20,40,100
144,-1347202308,"A_SPLIT",10,80,50,25,40,200
152,-1347184395,"A_SPLIT",10,80,100,5,33,150
160,-1347152837,"A_SPLIT",10,80,100,10,40,100
168,-1347127478,"A_SPLIT",10,80,100,15,40,200
176,-1347108771,"A_SPLIT",10,80,100,25,33,150
184,-1347082430,"A_SPLIT",10,80,150,0,40,100
192,-1347063286,"A_SPLIT",10,80,150,5,40,200
200,-1347028861,"A_SPLIT",10,80,150,15,33,150
208,-1346978063,"A_SPLIT",10,80,150,20,40,100
216,-1346951689,"A_SPLIT",10,80,150,25,40,200
224,-1346903285,"A_SPLIT",10,100,50,5,33,150
232,-1346885358,"A_SPLIT",10,100,50,10,40,100
240,-1346840003,"A_SPLIT",10,100,50,15,40,200
248,-1346822062,"A_SPLIT",10,100,50,25,33,150
256,-1346812186,"A_SPLIT",10,100,100,0,40,100
264,-1346764265,"A_SPLIT",10,100,100,5,40,200
272,-1346718427,"A_SPLIT",10,100,100,15,33,150
280,-1346700516,"A_SPLIT",10,100,100,20,40,100
288,-1346681790,"A_SPLIT",10,100,100,25,40,200
296,-1346663452,"A_SPLIT",10,100,150,5,33,150
304,-1346635690,"A_SPLIT",10,100,150,10,40,100
312,-1346609901,"A_SPLIT",10,100,150,15,40,200
320,-1346589981,"A_SPLIT",10,100,150,25,33,150
328,-1346539293,"A_SPLIT",25,60,50,0,40,100
336,-1346521177,"A_SPLIT",25,60,50,5,40,200
344,-1346503660,"A_SPLIT",25,60,50,15,33,150
352,-1346485751,"A_SPLIT",25,60,50,20,40,100
360,-1346467635,"A_SPLIT",25,60,50,25,40,200
368,-1346457764,"A_SPLIT",25,60,100,5,33,150
376,-1346410108,"A_SPLIT",25,60,100,10,40,100
384,-1346384961,"A_SPLIT",25,60,100,15,40,200
392,-1346339744,"A_SPLIT",25,60,100,25,33,150
400,-1346321830,"A_SPLIT",25,60,150,0,40,100
408,-1346296874,"A_SPLIT",25,60,150,5,40,200
416,-1346262692,"A_SPLIT",25,60,150,15,33,150
424,-1346236727,"A_SPLIT",25,60,150,20,40,100
432,-1346211366,"A_SPLIT",25,60,150,25,40,200
440,-1346159186,"A_SPLIT",25,80,50,5,33,150
448,-1346141143,"A_SPLIT",25,80,50,10,40,100
456,-1346128862,"A_SPLIT",25,80,50,15,40,200
464,-1346110529,"A_SPLIT",25,80,50,25,33,150
472,-1346101057,"A_SPLIT",25,80,100,0,40,100
480,-1346075115,"A_SPLIT",25,80,100,5,40,200
488,-1346053974,"A_SPLIT",25,80,100,15,33,150
496,-1346005408,"A_SPLIT",25,80,100,20,40,100
504,-1345979864,"A_SPLIT",25,80,100,25,40,200
512,-1345948521,"A_SPLIT",25,80,150,5,33,150
520,-1345914334,"A_SPLIT",25,80,150,10,40,100
528,-1345889368,"A_SPLIT",25,80,150,15,40,200
536,-1345838219,"A_SPLIT",25,80,150,25,33,150
544,-1345812060,"A_SPLIT",25,100,50,0,40,100
552,-1345796550,"A_SPLIT",25,100,50,5,40,200
560,-1345784059,"A_SPLIT",25,100,50,15,33,150
568,-1345766148,"A_SPLIT",25,100,50,20,40,100
576,-1345747632,"A_SPLIT",25,100,50,25,40,200
584,-1345738355,"A_SPLIT",25,100,100,5,33,150
592,-1345712011,"A_SPLIT",25,100,100,10,40,100
600,-1345664253,"A_SPLIT",25,100,100,15,40,200
608,-1345645314,"A_SPLIT",25,100,100,25,33,150
616,-1345619403,"A_SPLIT",25,100,150,0,40,100
624,-1345594059,"A_SPLIT",25,100,150,5,40,200
632,-1345545156,"A_SPLIT",25,100,150,15,33,150
640,-1345494433,"A_SPLIT",25,100,150,20,40,100
648,-1345468861,"A_SPLIT",25,100,150,25,40,200
656,-1345440502,"A_RUSH",10,60,50,5,33,150
664,-1345415149,"A_RUSH",10,60,50,10,40,100
672,-1345389392,"A_RUSH",10,60,50,15,40,200
680,-1345336226,"A_RUSH",10,60,50,25,33,150
688,-1345309685,"A_RUSH",10,60,100,0,40,100
696,-1345284929,"A_RUSH",10,60,100,5,40,200
704,-1345259969,"A_RUSH",10,60,100,15,33,150
712,-1345234623,"A_RUSH",10,60,100,20,40,100
720,-1345210077,"A_RUSH",10,60,100,25,40,200
728,-1345179118,"A_RUSH",10,60,150,5,33,150
736,-1345153981,"A_RUSH",10,60,150,10,40,100
744,-1345129027,"A_RUSH",10,60,150,15,40,200
752,-1345103681,"A_RUSH",10,60,150,25,33,150
760,-1345078534,"A_RUSH",10,80,50,0,40,100
768,-1345052407,"A_RUSH",10,80,50,5,40,200
776,-1345024469,"A_RUSH",10,80,50,15,33,150
784,-1344976587,"A_RUSH",10,80,50,20,40,100
792,-1344957664,"A_RUSH",10,80,50,25,40,200
800,-1344898313,"A_RUSH",10,80,100,5,33,150
808,-1344870758,"A_RUSH",10,80,100,10,40,100
816,-1344845800,"A_RUSH",10,80,100,15,40,200
824,-1344810807,"A_RUSH",10,80,100,25,33,150
832,-1344785845,"A_RUSH",10,80,150,0,40,100
840,-1344761306,"A_RUSH",10,80,150,5,40,200
848,-1344736163,"A_RUSH",10,80,150,15,33,150
856,-1344710819,"A_RUSH",10,80,150,20,40,100
864,-1344686274,"A_RUSH",10,80,150,25,40,200
872,-1344660521,"A_RUSH",10,100,50,5,33,150
880,-1344634970,"A_RUSH",10,100,50,10,40,100
888,-1344610026,"A_RUSH",10,100,50,15,40,200
896,-1344579273,"A_RUSH",10,100,50,25,33,150
904,-1344565979,"A_RUSH",10,100,100,0,40,100
912,-1344541228,"A_RUSH",10,100,100,5,40,200
920,-1344515445,"A_RUSH",10,100,100,15,33,150
928,-1344490290,"A_RUSH",10,100,100,20,40,100
936,-1344465951,"A_RUSH",10,100,100,25,40,200
944,-1344453060,"A_RUSH",10,100,150,5,33,150
952,-1344427721,"A_RUSH",10,100,150,10,40,100
960,-1344402577,"A_RUSH",10,100,150,15,40,200
968,-1344377435,"A_RUSH",10,100,150,25,33,150
976,-1344352495,"A_RUSH",25,60,50,0,40,100
984,-1344327356,"A_RUSH",25,60,50,5,40,200
992,-1344309640,"A_RUSH",25,60,50,15,33,150
1000,-1344283100,"A_RUSH",25,60,50,20,40,100
1008,-1344235486,"A_RUSH",25,60,50,25,40,200
1016,-1344208750,"A_RUSH",25,60,100,5,33,150
1024,-1344183411,"A_RUSH",25,60,100,10,40,100
1032,-1344157672,"A_RUSH",25,60,100,15,40,200
1040,-1344131790,"A_RUSH",25,60,100,25,33,150
1048,-1344106842,"A_RUSH",25,60,150,0,40,100
1056,-1344082099,"A_RUSH",25,60,150,5,40,200
1064,-1344056947,"A_RUSH",25,60,150,15,33,150
1072,-1344031804,"A_RUSH",25,60,150,20,40,100
1080,-1344007459,"A_RUSH",25,60,150,25,40,200
1088,-1343982106,"A_RUSH",25,80,50,5,33,150
1096,-1343968808,"A_RUSH",25,80,50,10,40,100
1104,-1343941466,"A_RUSH",25,80,50,15,40,200
1112,-1343926953,"A_RUSH",25,80,50,25,33,150
1120,-1343871317,"A_RUSH",25,80,100,0,40,100
1128,-1343846781,"A_RUSH",25,80,100,5,40,200
1136,-1343815815,"A_RUSH",25,80,100,15,33,150
1144,-1343791078,"A_RUSH",25,80,100,20,40,100
1152,-1343766746,"A_RUSH",25,80,100,25,40,200
1160,-1343740646,"A_RUSH",25,80,150,5,33,150
1168,-1343715900,"A_RUSH",25,80,150,10,40,100
1176,-1343690752,"A_RUSH",25,80,150,15,40,200
1184,-1343665208,"A_RUSH",25,80,150,25,33,150
1192,-1343640069,"A_RUSH",25,100,50,0,40,100
1200,-1343615120,"A_RUSH",25,100,50,5,40,200
1208,-1343584968,"A_RUSH",25,100,50,15,33,150
1216,-1343561422,"A_RUSH",25,100,50,20,40,100
1224,-1343535895,"A_RUSH",25,100,50,25,40,200
1232,-1343522811,"A_RUSH",25,100,100,5,33,150
1240,-1343497452,"A_RUSH",25,100,100,10,40,100
1248,-1343472308,"A_RUSH",25,100,100,15,40,200
1256,-1343447362,"A_RUSH",25,100,100,25,33,150
1264,-1343421431,"A_RUSH",25,100,150,0,40,100
1272,-1343396473,"A_RUSH",25,100,150,5,40,200
1280,-1343370933,"A_RUSH",25,100,150,15,33,150
1288,-1343345578,"A_RUSH",25,100,150,20,40,100
1296,-1343320594,"A_RUSH",25,100,150,25,40,200
1304,-1343295399,"B_SPLIT",10,60,50,5,33,150
1312,-1343281511,"B_SPLIT",10,60,50,10,40,100
1320,-1343254348,"B_SPLIT",10,60,50,15,40,200
1328,-1343241252,"B_SPLIT",10,60,50,25,33,150
1336,-1343213879,"B_SPLIT",10,60,100,0,40,100
1344,-1343187108,"B_SPLIT",10,60,100,5,40,200
1352,-1343153141,"B_SPLIT",10,60,100,15,33,150
1360,-1343126385,"B_SPLIT",10,60,100,20,40,100
1368,-1343100025,"B_SPLIT",10,60,100,25,40,200
1376,-1343084940,"B_SPLIT",10,60,150,5,33,150
1384,-1343057991,"B_SPLIT",10,60,150,10,40,100
1392,-1343031413,"B_SPLIT",10,60,150,15,40,200
1400,-1343004637,"B_SPLIT",10,60,150,25,33,150
1408,-1342978085,"B_SPLIT",10,80,50,0,40,100
1416,-1342950722,"B_SPLIT",10,80,50,5,40,200
1424,-1342937219,"B_SPLIT",10,80,50,15,33,150
1432,-1342923727,"B_SPLIT",10,80,50,20,40,100
1440,-1342897766,"B_SPLIT",10,80,50,25,40,200
1448,-1342876624,"B_SPLIT",10,80,100,5,33,150
1456,-1342849664,"B_SPLIT",10,80,100,10,40,100
1464,-1342823108,"B_SPLIT",10,80,100,15,40,200
1472,-1342807997,"B_SPLIT",10,80,100,25,33,150
1480,-1342754575,"B_SPLIT",10,80,150,0,40,100
1488,-1342727814,"B_SPLIT",10,80,150,5,40,200
1496,-1342700245,"B_SPLIT",10,80,150,15,33,150
1504,-1342672278,"B_SPLIT",10,80,150,20,40,100
1512,-1342646515,"B_SPLIT",10,80,150,25,40,200
1520,-1342619145,"B_SPLIT",10,100,50,5,33,150
1528,-1342587993,"B_SPLIT",10,100,50,10,40,100
1536,-1342570275,"B_SPLIT",10,100,50,15,40,200
1544,-1342556574,"B_SPLIT",10,100,50,25,33,150
1552,-1342529792,"B_SPLIT",10,100,100,0,40,100
1560,-1342502845,"B_SPLIT",10,100,100,5,40,200
1568,-1342475688,"B_SPLIT",10,100,100,15,33,150
1576,-1342442722,"B_SPLIT",10,100,100,20,40,100
1584,-1342415958,"B_SPLIT",10,100,100,25,40,200
1592,-1342371535,"B_SPLIT",10,100,150,5,33,150
1600,-1342344379,"B_SPLIT",10,100,150,10,40,100
1608,-1342318022,"B_SPLIT",10,100,150,15,40,200
1616,-1342290852,"B_SPLIT",10,100,150,25,33,150
1624,-1342267521,"B_SPLIT",25,60,50,0,40,100
1632,-1342253821,"B_SPLIT",25,60,50,5,40,200
1640,-1342239722,"B_SPLIT",25,60,50,15,33,150
1648,-1342226222,"B_SPLIT",25,60,50,20,40,100
1656,-1342167458,"B_SPLIT",25,60,50,25,40,200
1664,-1342155371,"B_SPLIT",25,60,100,5,33,150
1672,-1342128996,"B_SPLIT",25,60,100,10,40,100
1680,-1342090386,"B_SPLIT",25,60,100,15,40,200
1688,-1342062418,"B_SPLIT",25,60,100,25,33,150
1696,-1342034671,"B_SPLIT",25,60,150,0,40,100
1704,-1342008526,"B_SPLIT",25,60,150,5,40,200
1712,-1341981539,"B_SPLIT",25,60,150,15,33,150
1720,-1341955597,"B_SPLIT",25,60,150,20,40,100
1728,-1341929044,"B_SPLIT",25,60,150,25,40,200
1736,-1341901672,"B_SPLIT",25,80,50,5,33,150
1744,-1341870919,"B_SPLIT",25,80,50,10,40,100
1752,-1341849191,"B_SPLIT",25,80,50,15,40,200
1760,-1341835295,"B_SPLIT",25,80,50,25,33,150
1768,-1341778919,"B_SPLIT",25,80,100,0,40,100
1776,-1341752753,"B_SPLIT",25,80,100,5,40,200
1784,-1341719574,"B_SPLIT",25,80,100,15,33,150
1792,-1341693198,"B_SPLIT",25,80,100,20,40,100
1800,-1341663025,"B_SPLIT",25,80,100,25,40,200
1808,-1341636457,"B_SPLIT",25,80,150,5,33,150
1816,-1341577723,"B_SPLIT",25,80,150,10,40,100
1824,-1341550968,"B_SPLIT",25,80,150,15,40,200
1832,-1341523995,"B_SPLIT",25,80,150,25,33,150
1840,-1341497250,"B_SPLIT",25,100,50,0,40,100
1848,-1341441805,"B_SPLIT",25,100,50,5,40,200
1856,-1341429513,"B_SPLIT",25,100,50,15,33,150
1864,-1341416830,"B_SPLIT",25,100,50,20,40,100
1872,-1341390062,"B_SPLIT",25,100,50,25,40,200
1880,-1341368125,"B_SPLIT",25,100,100,5,33,150
1888,-1341335564,"B_SPLIT",25,100,100,10,40,100
1896,-1341309216,"B_SPLIT",25,100,100,15,40,200
1904,-1341282657,"B_SPLIT",25,100,100,25,33,150
1912,-1341229461,"B_SPLIT",25,100,150,0,40,100
1920,-1341203305,"B_SPLIT",25,100,150,5,40,200
1928,-1341175542,"B_SPLIT",25,100,150,15,33,150
1936,-1341148587,"B_SPLIT",25,100,150,20,40,100
1944,-1341122234,"B_SPLIT",25,100,150,25,40,200
1952,-1341095684,"B_RUSH",10,60,50,5,33,150
1960,-1341042952,"B_RUSH",10,60,50,10,40,100
1968,-1341007913,"B_RUSH",10,60,50,15,40,200
1976,-1340995205,"B_RUSH",10,60,50,25,33,150
1984,-1340965261,"B_RUSH",10,60,100,0,40,100
1992,-1340938712,"B_RUSH",10,60,100,5,40,200
2000,-1340911732,"B_RUSH",10,60,100,15,33,150
2008,-1340885384,"B_RUSH",10,60,100,20,40,100
2016,-1340859444,"B_RUSH",10,60,100,25,40,200
2024,-1340833748,"B_RUSH",10,60,150,5,33,150
2032,-1340806985,"B_RUSH",10,60,150,10,40,100
2040,-1340781244,"B_RUSH",10,60,150,15,40,200
2048,-1340754693,"B_RUSH",10,60,150,25,33,150
2056,-1340728340,"B_RUSH",10,80,50,0,40,100
2064,-1340701780,"B_RUSH",10,80,50,5,40,200
2072,-1340670011,"B_RUSH",10,80,50,15,33,150
2080,-1340638231,"B_RUSH",10,80,50,20,40,100
2088,-1340590990,"B_RUSH",10,80,50,25,40,200
2096,-1340559437,"B_RUSH",10,80,100,5,33,150
2104,-1340533077,"B_RUSH",10,80,100,10,40,100
2112,-1340507123,"B_RUSH",10,80,100,15,40,200
2120,-1340480565,"B_RUSH",10,80,100,25,33,150
2128,-1340454014,"B_RUSH",10,80,150,0,40,100
2136,-1340427848,"B_RUSH",10,80,150,5,40,200
2144,-1340401893,"B_RUSH",10,80,150,15,33,150
2152,-1340375939,"B_RUSH",10,80,150,20,40,100
2160,-1340349986,"B_RUSH",10,80,150,25,40,200
2168,-1340323614,"B_RUSH",10,100,50,5,33,150
2176,-1340293071,"B_RUSH",10,100,50,10,40,100
2184,-1340267314,"B_RUSH",10,100,50,15,40,200
2192,-1340258653,"B_RUSH",10,100,50,25,33,150
2200,-1340232505,"B_RUSH",10,100,100,0,40,100
2208,-1340206948,"B_RUSH",10,100,100,5,40,200
2216,-1340179991,"B_RUSH",10,100,100,15,33,150
2224,-1340154039,"B_RUSH",10,100,100,20,40,100
2232,-1340128075,"B_RUSH",10,100,100,25,40,200
2240,-1340097714,"B_RUSH",10,100,150,5,33,150
2248,-1340070751,"B_RUSH",10,100,150,10,40,100
2256,-1340044799,"B_RUSH",10,100,150,15,40,200
2264,-1340017648,"B_RUSH",10,100,150,25,33,150
2272,-1339991694,"B_RUSH",25,60,50,0,40,100
2280,-1339970361,"B_RUSH",25,60,50,5,40,200
2288,-1339958083,"B_RUSH",25,60,50,15,33,150
2296,-1339927742,"B_RUSH",25,60,50,20,40,100
2304,-1339896175,"B_RUSH",25,60,50,25,40,200
2312,-1339883260,"B_RUSH",25,60,100,5,33,150
2320,-1339856894,"B_RUSH",25,60,100,10,40,100
2328,-1339830949,"B_RUSH",25,60,100,15,40,200
2336,-1339803790,"B_RUSH",25,60,100,25,33,150
2344,-1339777238,"B_RUSH",25,60,150,0,40,100
2352,-1339750886,"B_RUSH",25,60,150,5,40,200
2360,-1339724533,"B_RUSH",25,60,150,15,33,150
2368,-1339698378,"B_RUSH",25,60,150,20,40,100
2376,-1339672044,"B_RUSH",25,60,150,25,40,200
2384,-1339646094,"B_RUSH",25,80,50,5,33,150
2392,-1339633807,"B_RUSH",25,80,50,10,40,100
2400,-1339586273,"B_RUSH",25,80,50,15,40,200
2408,-1339573793,"B_RUSH",25,80,50,25,33,150
2416,-1339561897,"B_RUSH",25,80,100,0,40,100
2424,-1339539169,"B_RUSH",25,80,100,5,40,200
2432,-1339512822,"B_RUSH",25,80,100,15,33,150
2440,-1339486258,"B_RUSH",25,80,100,20,40,100
2448,-1339459894,"B_RUSH",25,80,100,25,40,200
2456,-1339434991,"B_RUSH",25,80,150,5,33,150
2464,-1339408443,"B_RUSH",25,80,150,10,40,100
2472,-1339382692,"B_RUSH",25,80,150,15,40,200
2480,-1339357989,"B_RUSH",25,80,150,25,33,150
2488,-1339331841,"B_RUSH",25,100,50,0,40,100
2496,-1339306125,"B_RUSH",25,100,50,5,40,200
2504,-1339290006,"B_RUSH",25,100,50,15,33,150
2512,-1339268473,"B_RUSH",25,100,50,20,40,100
2520,-1339242308,"B_RUSH",25,100,50,25,40,200
2528,-1339189707,"B_RUSH",25,100,100,5,33,150
2536,-1339163158,"B_RUSH",25,100,100,10,40,100
2544,-1339136822,"B_RUSH",25,100,100,15,40,200
2552,-1339109660,"B_RUSH",25,100,100,25,33,150
2560,-1339083301,"B_RUSH",25,100,150,0,40,100
2568,-1339057546,"B_RUSH",25,100,150,5,40,200
2576,-1339031385,"B_RUSH",25,100,150,15,33,150
2584,-1339004215,"B_RUSH",25,100,150,20,40,100
2592,-1338977863,"B_RUSH",25,100,150,25,40,200
2600,-1338951511,"A_SPLIT",10,60,50,5,33,150
2608,-1338941642,"A_SPLIT",10,60,50,10,40,100
2616,-1338923530,"A_SPLIT",10,60,50,15,40,200
2624,-1338905612,"A_SPLIT",10,60,50,25,33,150
2632,-1338896053,"A_SPLIT",10,60,100,0,40,100
2640,-1338844893,"A_SPLIT",10,60,100,5,40,200
2648,-1338811129,"A_SPLIT",10,60,100,15,33,150
2656,-1338762577,"A_SPLIT",10,60,100,20,40,100
2664,-1338729000,"A_SPLIT",10,60,100,25,40,200
2672,-1338713472,"A_SPLIT",10,60,150,5,33,150
2680,-1338684898,"A_SPLIT",10,60,150,10,40,100
2688,-1338659146,"A_SPLIT",10,60,150,15,40,200
2696,-1338630383,"A_SPLIT",10,60,150,25,33,150
2704,-1338607832,"A_SPLIT",10,80,50,0,40,100
2712,-1338589706,"A_SPLIT",10,80,50,5,40,200
2720,-1338580023,"A_SPLIT",10,80,50,15,33,150
2728,-1338561715,"A_SPLIT",10,80,50,20,40,100
2736,-1338546620,"A_SPLIT",10,80,50,25,40,200
2744,-1338537158,"A_SPLIT",10,80,100,5,33,150
2752,-1338483746,"A_SPLIT",10,80,100,10,40,100
2760,-1338430142,"A_SPLIT",10,80,100,15,40,200
2768,-1338413446,"A_SPLIT",10,80,100,25,33,150
2776,-1338382484,"A_SPLIT",10,80,150,0,40,100
2784,-1338357128,"A_SPLIT",10,80,150,5,40,200
2792,-1338304161,"A_SPLIT",10,80,150,15,33,150
2800,-1338250691,"A_SPLIT",10,80,150,20,40,100
2808,-1338224934,"A_SPLIT",10,80,150,25,40,200
2816,-1338198977,"A_SPLIT",10,100,50,5,33,150
2824,-1338151295,"A_SPLIT",10,100,50,10,40,100
2832,-1338103898,"A_SPLIT",10,100,50,15,40,200
2840,-1338094028,"A_SPLIT",10,100,50,25,33,150
2848,-1338075714,"A_SPLIT",10,100,100,0,40,100
2856,-1338050158,"A_SPLIT",10,100,100,5,40,200
2864,-1338027227,"A_SPLIT",10,100,100,15,33,150
2872,-1338000881,"A_SPLIT",10,100,100,20,40,100
2880,-1337981974,"A_SPLIT",10,100,100,25,40,200
2888,-1337964046,"A_SPLIT",10,100,150,5,33,150
2896,-1337938492,"A_SPLIT",10,100,150,10,40,100
2904,-1337913328,"A_SPLIT",10,100,150,15,40,200
2912,-1337887981,"A_SPLIT",10,100,150,25,33,150
2920,-1337869277,"A_SPLIT",25,60,50,0,40,100
2928,-1337851769,"A_SPLIT",25,60,50,5,40,200
2936,-1337841677,"A_SPLIT",25,60,50,15,33,150
2944,-1337831599,"A_SPLIT",25,60,50,20,40,100
2952,-1337822115,"A_SPLIT",25,60,50,25,40,200
2960,-1337804204,"A_SPLIT",25,60,100,5,33,150
2968,-1337770248,"A_SPLIT",25,60,100,10,40,100
2976,-1337721686,"A_SPLIT",25,60,100,15,40,200
2984,-1337673703,"A_SPLIT",25,60,100,25,33,150
2992,-1337655581,"A_SPLIT",25,60,150,0,40,100
3000,-1337630627,"A_SPLIT",25,60,150,5,40,200
3008,-1337604275,"A_SPLIT",25,60,150,15,33,150
3016,-1337578521,"A_SPLIT",25,60,150,20,40,100
3024,-1337552966,"A_SPLIT",25,60,150,25,40,200
3032,-1337507434,"A_SPLIT",25,80,50,5,33,150
3040,-1337497964,"A_SPLIT",25,80,50,10,40,100
3048,-1337448641,"A_SPLIT",25,80,50,15,40,200
3056,-1337438973,"A_SPLIT",25,80,50,25,33,150
3064,-1337421051,"A_SPLIT",25,80,100,0,40,100
3072,-1337395500,"A_SPLIT",25,80,100,5,40,200
3080,-1337377357,"A_SPLIT",25,80,100,15,33,150
3088,-1337351802,"A_SPLIT",25,80,100,20,40,100
3096,-1337326640,"A_SPLIT",25,80,100,25,40,200
3104,-1337278216,"A_SPLIT",25,80,150,5,33,150
3112,-1337255280,"A_SPLIT",25,80,150,10,40,100
3120,-1337221860,"A_SPLIT",25,80,150,15,40,200
3128,-1337170876,"A_SPLIT",25,80,150,25,33,150
3136,-1337119950,"A_SPLIT",25,100,50,0,40,100
3144,-1337110271,"A_SPLIT",25,100,50,5,40,200
3152,-1337099777,"A_SPLIT",25,100,50,15,33,150
3160,-1337081241,"A_SPLIT",25,100,50,20,40,100
3168,-1337063126,"A_SPLIT",25,100,50,25,40,200
3176,-1337053239,"A_SPLIT",25,100,100,5,33,150
3184,-1337022685,"A_SPLIT",25,100,100,10,40,100
3192,-1336991731,"A_SPLIT",25,100,100,15,40,200
3200,-1336973818,"A_SPLIT",25,100,100,25,33,150
3208,-1336958924,"A_SPLIT",25,100,150,0,40,100
3216,-1336933192,"A_SPLIT",25,100,150,5,40,200
3224,-1336907839,"A_SPLIT",25,100,150,15,33,150
3232,-1336874265,"A_SPLIT",25,100,150,20,40,100
3240,-1336848912,"A_SPLIT",25,100,150,25,40,200
3248,-1336823352,"A_RUSH",10,60,50,5,33,150
3256,-1336792191,"A_RUSH",10,60,50,10,40,100
3264,-1336764646,"A_RUSH",10,60,50,15,40,200
3272,-1336746920,"A_RUSH",10,60,50,25,33,150
3280,-1336734005,"A_RUSH",10,60,100,0,40,100
3288,-1336708862,"A_RUSH",10,60,100,5,40,200
3296,-1336683876,"A_RUSH",10,60,100,15,33,150
3304,-1336649280,"A_RUSH",10,60,100,20,40,100
3312,-1336624699,"A_RUSH",10,60,100,25,40,200
3320,-1336598986,"A_RUSH",10,60,150,5,33,150
3328,-1336573821,"A_RUSH",10,60,150,10,40,100
3336,-1336549074,"A_RUSH",10,60,150,15,40,200
3344,-1336523529,"A_RUSH",10,60,150,25,33,150
3352,-1336498980,"A_RUSH",10,80,50,0,40,100
3360,-1336473438,"A_RUSH",10,80,50,5,40,200
3368,-1336446512,"A_RUSH",10,80,50,15,33,150
3376,-1336433193,"A_RUSH",10,80,50,20,40,100
3384,-1336408255,"A_RUSH",10,80,50,25,40,200
3392,-1336381111,"A_RUSH",10,80,100,5,33,150
3400,-1336356374,"A_RUSH",10,80,100,10,40,100
3408,-1336330632,"A_RUSH",10,80,100,15,40,200
3416,-1336305871,"A_RUSH",10,80,100,25,33,150
3424,-1336281125,"A_RUSH",10,80,150,0,40,100
3432,-1336256390,"A_RUSH",10,80,150,5,40,200
3440,-1336230633,"A_RUSH",10,80,150,15,33,150
3448,-1336205487,"A_RUSH",10,80,150,20,40,100
3456,-1336180335,"A_RUSH",10,80,150,25,40,200
3464,-1336154762,"A_RUSH",10,100,50,5,33,150
3472,-1336127018,"A_RUSH",10,100,50,10,40,100
3480,-1336101678,"A_RUSH",10,100,50,15,40,200
3488,-1336073938,"A_RUSH",10,100,50,25,33,150
3496,-1336060857,"A_RUSH",10,100,100,0,40,100
3504,-1336036312,"A_RUSH",10,100,100,5,40,200
3512,-1336009958,"A_RUSH",10,100,100,15,33,150
3520,-1335985207,"A_RUSH",10,100,100,20,40,100
3528,-1335960251,"A_RUSH",10,100,100,25,40,200
3536,-1335907163,"A_RUSH",10,100,150,5,33,150
3544,-1335881613,"A_RUSH",10,100,150,10,40,100
3552,-1335856861,"A_RUSH",10,100,150,15,40,200
3560,-1335831320,"A_RUSH",10,100,150,25,33,150
3568,-1335806369,"A_RUSH",25,60,50,0,40,100
3576,-1335779226,"A_RUSH",25,60,50,5,40,200
3584,-1335766143,"A_RUSH",25,60,50,15,33,150
3592,-1335753260,"A_RUSH",25,60,50,20,40,100
3600,-1335699737,"A_RUSH",25,60,50,25,40,200
3608,-1335685650,"A_RUSH",25,60,100,5,33,150
3616,-1335660906,"A_RUSH",25,60,100,10,40,100
3624,-1335636159,"A_RUSH",25,60,100,15,40,200
3632,-1335610802,"A_RUSH",25,60,100,25,33,150
3640,-1335586060,"A_RUSH",25,60,150,0,40,100
3648,-1335561294,"A_RUSH",25,60,150,5,40,200
3656,-1335535944,"A_RUSH",25,60,150,15,33,150
3664,-1335510991,"A_RUSH",25,60,150,20,40,100
3672,-1335486045,"A_RUSH",25,60,150,25,40,200
3680,-1335460686,"A_RUSH",25,80,50,5,33,150
3688,-1335413139,"A_RUSH",25,80,50,10,40,100
3696,-1335388200,"A_RUSH",25,80,50,15,40,200
3704,-1335360257,"A_RUSH",25,80,50,25,33,150
3712,-1335309654,"A_RUSH",25,80,100,0,40,100
3720,-1335284919,"A_RUSH",25,80,100,5,40,200
3728,-1335231712,"A_RUSH",25,80,100,15,33,150
3736,-1335206174,"A_RUSH",25,80,100,20,40,100
3744,-1335181640,"A_RUSH",25,80,100,25,40,200
3752,-1335156093,"A_RUSH",25,80,150,5,33,150
3760,-1335130744,"A_RUSH",25,80,150,10,40,100
3768,-1335106180,"A_RUSH",25,80,150,15,40,200
3776,-1335081250,"A_RUSH",25,80,150,25,33,150
3784,-1335056301,"A_RUSH",25,100,50,0,40,100
3792,-1335031156,"A_RUSH",25,100,50,5,40,200
3800,-1334975513,"A_RUSH",25,100,50,15,33,150
3808,-1334924224,"A_RUSH",25,100,50,20,40,100
