"run","randomSeed","First_Strat","Min_Dmg","Crit_Dmg","T_Health","Crit_Chance","Max_Dmg","CT_Health"
1234,-1301537070,"A_RUSH",25,100,100,5,40,100
1242,-1301512139,"A_RUSH",25,100,100,10,40,200
1250,-1301486917,"A_RUSH",25,100,100,20,33,150
1258,-1301421392,"A_RUSH",25,100,100,25,40,100
1266,-1301396535,"A_RUSH",25,100,150,0,40,200
1274,-1301371187,"A_RUSH",25,100,150,10,33,150
1282,-1301346225,"A_RUSH",25,100,150,15,40,100
1290,-1301320658,"A_RUSH",25,100,150,20,40,200
1298,-1301294947,"B_SPLIT",10,60,50,0,33,150
1306,-1301267156,"B_SPLIT",10,60,50,5,40,100
1314,-1301239828,"B_SPLIT",10,60,50,10,40,200
1322,-1301208231,"B_SPLIT",10,60,50,20,33,150
1330,-1301194492,"B_SPLIT",10,60,50,25,40,100
1338,-1301176052,"B_SPLIT",10,60,100,0,40,200
1346,-1301148411,"B_SPLIT",10,60,100,10,33,150
1354,-1301120844,"B_SPLIT",10,60,100,15,40,100
1362,-1301094277,"B_SPLIT",10,60,100,20,40,200
1370,-1301069856,"B_SPLIT",10,60,150,0,33,150
1378,-1301042653,"B_SPLIT",10,60,150,5,40,100
1386,-1301016275,"B_SPLIT",10,60,150,10,40,200
1394,-1300989308,"B_SPLIT",10,60,150,20,33,150
1402,-1300961915,"B_SPLIT",10,60,150,25,40,100
1410,-1300934534,"B_SPLIT",10,80,50,0,40,200
1418,-1300919492,"B_SPLIT",10,80,50,10,33,150
1426,-1300906287,"B_SPLIT",10,80,50,15,40,100
1434,-1300831779,"B_SPLIT",10,80,50,20,40,200
1442,-1300817245,"B_SPLIT",10,80,100,0,33,150
1450,-1300789439,"B_SPLIT",10,80,100,5,40,100
1458,-1300726808,"B_SPLIT",10,80,100,10,40,200
1466,-1300699524,"B_SPLIT",10,80,100,20,33,150
1474,-1300672670,"B_SPLIT",10,80,100,25,40,100
1482,-1300613130,"B_SPLIT",10,80,150,0,40,200
1490,-1300585735,"B_SPLIT",10,80,150,10,33,150
1498,-1300558333,"B_SPLIT",10,80,150,15,40,100
1506,-1300531950,"B_SPLIT",10,80,150,20,40,200
1514,-1300496736,"B_SPLIT",10,100,50,0,33,150
1522,-1300477213,"B_SPLIT",10,100,50,5,40,100
1530,-1300421615,"B_SPLIT",10,100,50,10,40,200
1538,-1300408119,"B_SPLIT",10,100,50,20,33,150
1546,-1300388363,"B_SPLIT",10,100,50,25,40,100
1554,-1300329548,"B_SPLIT",10,100,100,0,40,200
1562,-1300302764,"B_SPLIT",10,100,100,10,33,150
1570,-1300275783,"B_SPLIT",10,100,100,15,40,100
1578,-1300248634,"B_SPLIT",10,100,100,20,40,200
1586,-1300220872,"B_SPLIT",10,100,150,0,33,150
1594,-1300193450,"B_SPLIT",10,100,150,5,40,100
1602,-1300166696,"B_SPLIT",10,100,150,10,40,200
1610,-1300139345,"B_SPLIT",10,100,150,20,33,150
1618,-1300112156,"B_SPLIT",10,100,150,25,40,100
1626,-1300085986,"B_SPLIT",25,60,50,0,40,200
1634,-1300071699,"B_SPLIT",25,60,50,10,33,150
1642,-1300015537,"B_SPLIT",25,60,50,15,40,100
1650,-1299983745,"B_SPLIT",25,60,50,20,40,200
1658,-1299969633,"B_SPLIT",25,60,100,0,33,150
1666,-1299943732,"B_SPLIT",25,60,100,5,40,100
1674,-1299917385,"B_SPLIT",25,60,100,10,40,200
1682,-1299890420,"B_SPLIT",25,60,100,20,33,150
1690,-1299863650,"B_SPLIT",25,60,100,25,40,100
1698,-1299837298,"B_SPLIT",25,60,150,0,40,200
1706,-1299809932,"B_SPLIT",25,60,150,10,33,150
1714,-1299783368,"B_SPLIT",25,60,150,15,40,100
1722,-1299756804,"B_SPLIT",25,60,150,20,40,200
1730,-1299729234,"B_SPLIT",25,80,50,0,33,150
1738,-1299714951,"B_SPLIT",25,80,50,5,40,100
1746,-1299691804,"B_SPLIT",25,80,50,10,40,200
1754,-1299678305,"B_SPLIT",25,80,50,20,33,150
1762,-1299656567,"B_SPLIT",25,80,50,25,40,100
1770,-1299629806,"B_SPLIT",25,80,100,0,40,200
1778,-1299602431,"B_SPLIT",25,80,100,10,33,150
1786,-1299574231,"B_SPLIT",25,80,100,15,40,100
1794,-1299547873,"B_SPLIT",25,80,100,20,40,200
1802,-1299521118,"B_SPLIT",25,80,150,0,33,150
1810,-1299493968,"B_SPLIT",25,80,150,5,40,100
1818,-1299467806,"B_SPLIT",25,80,150,10,40,200
1826,-1299441046,"B_SPLIT",25,80,150,20,33,150
1834,-1299414677,"B_SPLIT",25,80,150,25,40,100
1842,-1299387715,"B_SPLIT",25,100,50,0,40,200
1850,-1299374586,"B_SPLIT",25,100,50,10,33,150
1858,-1299360487,"B_SPLIT",25,100,50,15,40,100
1866,-1299333724,"B_SPLIT",25,100,50,20,40,200
1874,-1299320823,"B_SPLIT",25,100,100,0,33,150
1882,-1299293253,"B_SPLIT",25,100,100,5,40,100
1890,-1299266902,"B_SPLIT",25,100,100,10,40,200
1898,-1299235318,"B_SPLIT",25,100,100,20,33,150
1906,-1299208965,"B_SPLIT",25,100,100,25,40,100
1914,-1299178983,"B_SPLIT",25,100,150,0,40,200
1922,-1299152182,"B_SPLIT",25,100,150,10,33,150
1930,-1299125035,"B_SPLIT",25,100,150,15,40,100
1938,-1299098891,"B_SPLIT",25,100,150,20,40,200
1946,-1299040052,"B_RUSH",10,60,50,0,33,150
1954,-1298988594,"B_RUSH",10,60,50,5,40,100
1962,-1298958417,"B_RUSH",10,60,50,10,40,200
1970,-1298945515,"B_RUSH",10,60,50,20,33,150
1978,-1298922565,"B_RUSH",10,60,50,25,40,100
1986,-1298896222,"B_RUSH",10,60,100,0,40,200
1994,-1298868656,"B_RUSH",10,60,100,10,33,150
2002,-1298842097,"B_RUSH",10,60,100,15,40,100
2010,-1298816347,"B_RUSH",10,60,100,20,40,200
2018,-1298789360,"B_RUSH",10,60,150,0,33,150
2026,-1298762997,"B_RUSH",10,60,150,5,40,100
2034,-1298737041,"B_RUSH",10,60,150,10,40,200
2042,-1298710294,"B_RUSH",10,60,150,20,33,150
2050,-1298684304,"B_RUSH",10,60,150,25,40,100
2058,-1298658353,"B_RUSH",10,80,50,0,40,200
2066,-1298608220,"B_RUSH",10,80,50,10,33,150
2074,-1298577466,"B_RUSH",10,80,50,15,40,100
2082,-1298550893,"B_RUSH",10,80,50,20,40,200
2090,-1298537197,"B_RUSH",10,80,100,0,33,150
2098,-1298510040,"B_RUSH",10,80,100,5,40,100
2106,-1298483868,"B_RUSH",10,80,100,10,40,200
2114,-1298451261,"B_RUSH",10,80,100,20,33,150
2122,-1298424907,"B_RUSH",10,80,100,25,40,100
2130,-1298368262,"B_RUSH",10,80,150,0,40,200
2138,-1298341903,"B_RUSH",10,80,150,10,33,150
2146,-1298315165,"B_RUSH",10,80,150,15,40,100
2154,-1298289187,"B_RUSH",10,80,150,20,40,200
2162,-1298262628,"B_RUSH",10,100,50,0,33,150
2170,-1298231862,"B_RUSH",10,100,50,5,40,100
2178,-1298179129,"B_RUSH",10,100,50,10,40,200
2186,-1298148363,"B_RUSH",10,100,50,20,33,150
2194,-1298121969,"B_RUSH",10,100,50,25,40,100
2202,-1298095182,"B_RUSH",10,100,100,0,40,200
2210,-1298068635,"B_RUSH",10,100,100,10,33,150
2218,-1298037877,"B_RUSH",10,100,100,15,40,100
2226,-1298011305,"B_RUSH",10,100,100,20,40,200
2234,-1297984961,"B_RUSH",10,100,150,0,33,150
2242,-1297958399,"B_RUSH",10,100,150,5,40,100
2250,-1297932843,"B_RUSH",10,100,150,10,40,200
2258,-1297906708,"B_RUSH",10,100,150,20,33,150
2266,-1297847369,"B_RUSH",10,100,150,25,40,100
2274,-1297821814,"B_RUSH",25,60,50,0,40,200
2282,-1297806113,"B_RUSH",25,60,50,10,33,150
2290,-1297784599,"B_RUSH",25,60,50,15,40,100
2298,-1297752839,"B_RUSH",25,60,50,20,40,200
2306,-1297701968,"B_RUSH",25,60,100,0,33,150
2314,-1297675210,"B_RUSH",25,60,100,5,40,100
2322,-1297645644,"B_RUSH",25,60,100,10,40,200
2330,-1297619303,"B_RUSH",25,60,100,20,33,150
2338,-1297593362,"B_RUSH",25,60,100,25,40,100
2346,-1297566776,"B_RUSH",25,60,150,0,40,200
2354,-1297540226,"B_RUSH",25,60,150,10,33,150
2362,-1297513872,"B_RUSH",25,60,150,15,40,100
2370,-1297487519,"B_RUSH",25,60,150,20,40,200
2378,-1297461341,"B_RUSH",25,80,50,0,33,150
2386,-1297411506,"B_RUSH",25,80,50,5,40,100
2394,-1297355300,"B_RUSH",25,80,50,10,40,200
2402,-1297334165,"B_RUSH",25,80,50,20,33,150
2410,-1297284919,"B_RUSH",25,80,50,25,40,100
2418,-1297258572,"B_RUSH",25,80,100,0,40,200
2426,-1297232225,"B_RUSH",25,80,100,10,33,150
2434,-1297205685,"B_RUSH",25,80,100,15,40,100
2442,-1297179546,"B_RUSH",25,80,100,20,40,200
2450,-1297153205,"B_RUSH",25,80,150,0,33,150
2458,-1297126666,"B_RUSH",25,80,150,5,40,100
2466,-1297100934,"B_RUSH",25,80,150,10,40,200
2474,-1297074780,"B_RUSH",25,80,150,20,33,150
2482,-1297049474,"B_RUSH",25,80,150,25,40,100
2490,-1297023130,"B_RUSH",25,100,50,0,40,200
2498,-1296992996,"B_RUSH",25,100,50,10,33,150
2506,-1296962463,"B_RUSH",25,100,50,15,40,100
2514,-1296936731,"B_RUSH",25,100,50,20,40,200
2522,-1296921234,"B_RUSH",25,100,100,0,33,150
2530,-1296895097,"B_RUSH",25,100,100,5,40,100
2538,-1296868958,"B_RUSH",25,100,100,10,40,200
2546,-1296842620,"B_RUSH",25,100,100,20,33,150
2554,-1296816479,"B_RUSH",25,100,100,25,40,100
2562,-1296790949,"B_RUSH",25,100,150,0,40,200
2570,-1296764616,"B_RUSH",25,100,150,10,33,150
2578,-1296738083,"B_RUSH",25,100,150,15,40,100
2586,-1296712353,"B_RUSH",25,100,150,20,40,200
3,-1305801582,"A_SPLIT",10,60,50,0,33,200
11,-1305782314,"A_SPLIT",10,60,50,5,40,150
19,-1305764394,"A_SPLIT",10,60,50,15,33,100
27,-1305746097,"A_SPLIT",10,60,50,20,33,200
35,-1305727785,"A_SPLIT",10,60,50,25,40,150
43,-1305709885,"A_SPLIT",10,60,100,5,33,100
51,-1305676686,"A_SPLIT",10,60,100,10,33,200
59,-1305654755,"A_SPLIT",10,60,100,15,40,150
67,-1305605696,"A_SPLIT",10,60,100,25,33,100
75,-1305583175,"A_SPLIT",10,60,150,0,33,200
83,-1305548360,"A_SPLIT",10,60,150,5,40,150
91,-1305493732,"A_SPLIT",10,60,150,15,33,100
99,-1305474424,"A_SPLIT",10,60,150,20,33,200
107,-1305451484,"A_SPLIT",10,60,150,25,40,150
115,-1305425739,"A_SPLIT",10,80,50,5,33,100
123,-1305377724,"A_SPLIT",10,80,50,10,33,200
131,-1305359219,"A_SPLIT",10,80,50,15,40,150
139,-1305341889,"A_SPLIT",10,80,50,25,33,100
147,-1305287820,"A_SPLIT",10,80,100,0,33,200
155,-1305253843,"A_SPLIT",10,80,100,5,40,150
163,-1305227492,"A_SPLIT",10,80,100,15,33,100
171,-1305207386,"A_SPLIT",10,80,100,20,33,200
179,-1305161182,"A_SPLIT",10,80,100,25,40,150
187,-1305143069,"A_SPLIT",10,80,150,5,33,100
195,-1305116721,"A_SPLIT",10,80,150,10,33,200
203,-1305062529,"A_SPLIT",10,80,150,15,40,150
211,-1305039590,"A_SPLIT",10,80,150,25,33,100
219,-1305013858,"A_SPLIT",10,100,50,0,33,200
227,-1304995961,"A_SPLIT",10,100,50,5,40,150
235,-1304986082,"A_SPLIT",10,100,50,15,33,100
243,-1304970777,"A_SPLIT",10,100,50,20,33,200
251,-1304952670,"A_SPLIT",10,100,50,25,40,150
259,-1304934760,"A_SPLIT",10,100,100,5,33,100
267,-1304907005,"A_SPLIT",10,100,100,10,33,200
275,-1304888686,"A_SPLIT",10,100,100,15,40,150
283,-1304843225,"A_SPLIT",10,100,100,25,33,100
291,-1304817882,"A_SPLIT",10,100,150,0,33,200
299,-1304791335,"A_SPLIT",10,100,150,5,40,150
307,-1304766200,"A_SPLIT",10,100,150,15,33,100
315,-1304740864,"A_SPLIT",10,100,150,20,33,200
323,-1304707088,"A_SPLIT",10,100,150,25,40,150
331,-1304681693,"A_SPLIT",25,60,50,5,33,100
339,-1304671830,"A_SPLIT",25,60,50,10,33,200
347,-1304662174,"A_SPLIT",25,60,50,15,40,150
355,-1304646692,"A_SPLIT",25,60,50,25,33,100
363,-1304628791,"A_SPLIT",25,60,100,0,33,200
371,-1304610289,"A_SPLIT",25,60,100,5,40,150
379,-1304562087,"A_SPLIT",25,60,100,15,33,100
387,-1304527935,"A_SPLIT",25,60,100,20,33,200
395,-1304509432,"A_SPLIT",25,60,100,25,40,150
403,-1304460784,"A_SPLIT",25,60,150,5,33,100
411,-1304435047,"A_SPLIT",25,60,150,10,33,200
419,-1304406292,"A_SPLIT",25,60,150,15,40,150
427,-1304381164,"A_SPLIT",25,60,150,25,33,100
435,-1304355029,"A_SPLIT",25,80,50,0,33,200
443,-1304345155,"A_SPLIT",25,80,50,5,40,150
451,-1304335085,"A_SPLIT",25,80,50,15,33,100
459,-1304322612,"A_SPLIT",25,80,50,20,33,200
467,-1304312944,"A_SPLIT",25,80,50,25,40,150
475,-1304299852,"A_SPLIT",25,80,100,5,33,100
483,-1304274116,"A_SPLIT",25,80,100,10,33,200
491,-1304255802,"A_SPLIT",25,80,100,15,40,150
499,-1304210121,"A_SPLIT",25,80,100,25,33,100
507,-1304185190,"A_SPLIT",25,80,150,0,33,200
515,-1304162260,"A_SPLIT",25,80,150,5,40,150
523,-1304136919,"A_SPLIT",25,80,150,15,33,100
531,-1304112388,"A_SPLIT",25,80,150,20,33,200
539,-1304093856,"A_SPLIT",25,80,150,25,40,150
547,-1304060697,"A_SPLIT",25,100,50,5,33,100
555,-1304045815,"A_SPLIT",25,100,50,10,33,200
563,-1304036350,"A_SPLIT",25,100,50,15,40,150
571,-1304018837,"A_SPLIT",25,100,50,25,33,100
579,-1304001730,"A_SPLIT",25,100,100,0,33,200
587,-1303980219,"A_SPLIT",25,100,100,5,40,150
595,-1303961507,"A_SPLIT",25,100,100,15,33,100
603,-1303939795,"A_SPLIT",25,100,100,20,33,200
611,-1303890937,"A_SPLIT",25,100,100,25,40,150
619,-1303880868,"A_SPLIT",25,100,150,5,33,100
627,-1303854320,"A_SPLIT",25,100,150,10,33,200
635,-1303803229,"A_SPLIT",25,100,150,15,40,150
643,-1303777094,"A_SPLIT",25,100,150,25,33,100
651,-1303751962,"A_RUSH",10,60,50,0,33,200
659,-1303723623,"A_RUSH",10,60,50,5,40,150
667,-1303693284,"A_RUSH",10,60,50,15,33,100
675,-1303665948,"A_RUSH",10,60,50,20,33,200
683,-1303652873,"A_RUSH",10,60,50,25,40,150
691,-1303639395,"A_RUSH",10,60,100,5,33,100
699,-1303614463,"A_RUSH",10,60,100,10,33,200
707,-1303589320,"A_RUSH",10,60,100,15,40,150
715,-1303564393,"A_RUSH",10,60,100,25,33,100
723,-1303538483,"A_RUSH",10,60,150,0,33,200
731,-1303512752,"A_RUSH",10,60,150,5,40,150
739,-1303487624,"A_RUSH",10,60,150,15,33,100
747,-1303462680,"A_RUSH",10,60,150,20,33,200
755,-1303436929,"A_RUSH",10,60,150,25,40,150
763,-1303411797,"A_RUSH",10,80,50,5,33,100
771,-1303387063,"A_RUSH",10,80,50,10,33,200
779,-1303339090,"A_RUSH",10,80,50,15,40,150
787,-1303311872,"A_RUSH",10,80,50,25,33,100
795,-1303281327,"A_RUSH",10,80,100,0,33,200
803,-1303255980,"A_RUSH",10,80,100,5,40,150
811,-1303230427,"A_RUSH",10,80,100,15,33,100
819,-1303205488,"A_RUSH",10,80,100,20,33,200
827,-1303174338,"A_RUSH",10,80,100,25,40,150
835,-1303146813,"A_RUSH",10,80,150,5,33,100
843,-1303121674,"A_RUSH",10,80,150,10,33,200
851,-1303096345,"A_RUSH",10,80,150,15,40,150
859,-1303071004,"A_RUSH",10,80,150,25,33,100
867,-1303045079,"A_RUSH",10,100,50,0,33,200
875,-1303018946,"A_RUSH",10,100,50,5,40,150
883,-1302988567,"A_RUSH",10,100,50,15,33,100
891,-1302963032,"A_RUSH",10,100,50,20,33,200
899,-1302912137,"A_RUSH",10,100,50,25,40,150
907,-1302887593,"A_RUSH",10,100,100,5,33,100
915,-1302862457,"A_RUSH",10,100,100,10,33,200
923,-1302834929,"A_RUSH",10,100,100,15,40,150
931,-1302809191,"A_RUSH",10,100,100,25,33,100
939,-1302784637,"A_RUSH",10,100,150,0,33,200
947,-1302758697,"A_RUSH",10,100,150,5,40,150
955,-1302733959,"A_RUSH",10,100,150,15,33,100
963,-1302708822,"A_RUSH",10,100,150,20,33,200
971,-1302683688,"A_RUSH",10,100,150,25,40,150
979,-1302658153,"A_RUSH",25,60,50,5,33,100
987,-1302604599,"A_RUSH",25,60,50,10,33,200
995,-1302586691,"A_RUSH",25,60,50,15,40,150
1003,-1302559159,"A_RUSH",25,60,50,25,33,100
1011,-1302506314,"A_RUSH",25,60,100,0,33,200
1019,-1302480957,"A_RUSH",25,60,100,5,40,150
1027,-1302456223,"A_RUSH",25,60,100,15,33,100
1035,-1302431285,"A_RUSH",25,60,100,20,33,200
1043,-1302405172,"A_RUSH",25,60,100,25,40,150
1051,-1302379439,"A_RUSH",25,60,150,5,33,100
1059,-1302354710,"A_RUSH",25,60,150,10,33,200
1067,-1302329180,"A_RUSH",25,60,150,15,40,150
1075,-1302304052,"A_RUSH",25,60,150,25,33,100
1083,-1302279107,"A_RUSH",25,80,50,0,33,200
1091,-1302251982,"A_RUSH",25,80,50,5,40,150
1099,-1302225450,"A_RUSH",25,80,50,15,33,100
1107,-1302198928,"A_RUSH",25,80,50,20,33,200
1115,-1302186450,"A_RUSH",25,80,50,25,40,150
1123,-1302161519,"A_RUSH",25,80,100,5,33,100
1131,-1302136577,"A_RUSH",25,80,100,10,33,200
1139,-1302111047,"A_RUSH",25,80,100,15,40,150
1147,-1302085303,"A_RUSH",25,80,100,25,33,100
1155,-1302060566,"A_RUSH",25,80,150,0,33,200
1163,-1302035211,"A_RUSH",25,80,150,5,40,150
1171,-1302010463,"A_RUSH",25,80,150,15,33,100
1179,-1301986336,"A_RUSH",25,80,150,20,33,200
1187,-1301961006,"A_RUSH",25,80,150,25,40,150
1195,-1301935876,"A_RUSH",25,100,50,5,33,100
1203,-1301909563,"A_RUSH",25,100,50,10,33,200
1211,-1301859033,"A_RUSH",25,100,50,15,40,150
1219,-1301846133,"A_RUSH",25,100,50,25,33,100
1227,-1301821996,"A_RUSH",25,100,100,0,33,200
1235,-1301796567,"A_RUSH",25,100,100,5,40,150
1243,-1301771388,"A_RUSH",25,100,100,15,33,100
1251,-1301746146,"A_RUSH",25,100,100,20,33,200
1259,-1301720754,"A_RUSH",25,100,100,25,40,150
1267,-1301663334,"A_RUSH",25,100,150,5,33,100
1275,-1301638308,"A_RUSH",25,100,150,10,33,200
1283,-1301612232,"A_RUSH",25,100,150,15,40,150
1291,-1301586515,"A_RUSH",25,100,150,25,33,100
1299,-1301561238,"B_SPLIT",10,60,50,0,33,200
1307,-1301546714,"B_SPLIT",10,60,50,5,40,150
1315,-1301532571,"B_SPLIT",10,60,50,15,33,100
1323,-1301501522,"B_SPLIT",10,60,50,20,33,200
1331,-1301470370,"B_SPLIT",10,60,50,25,40,150
1339,-1301457854,"B_SPLIT",10,60,100,5,33,100
1347,-1301431270,"B_SPLIT",10,60,100,10,33,200
1355,-1301396416,"B_SPLIT",10,60,100,15,40,150
1363,-1301333848,"B_SPLIT",10,60,100,25,33,100
1371,-1301296582,"B_SPLIT",10,60,150,0,33,200
1379,-1301269113,"B_SPLIT",10,60,150,5,40,150
1387,-1301241894,"B_SPLIT",10,60,150,15,33,100
1395,-1301215102,"B_SPLIT",10,60,150,20,33,200
1403,-1301186380,"B_SPLIT",10,60,150,25,40,150
1411,-1301159285,"B_SPLIT",10,80,50,5,33,100
1419,-1301131516,"B_SPLIT",10,80,50,10,33,200
1427,-1301119226,"B_SPLIT",10,80,50,15,40,150
1435,-1301104526,"B_SPLIT",10,80,50,25,33,100
1443,-1301044852,"B_SPLIT",10,80,100,0,33,200
1451,-1301017407,"B_SPLIT",10,80,100,5,40,150
1459,-1300990366,"B_SPLIT",10,80,100,15,33,100
1467,-1300963039,"B_SPLIT",10,80,100,20,33,200
1475,-1300935208,"B_SPLIT",10,80,100,25,40,150
1483,-1300908304,"B_SPLIT",10,80,150,5,33,100
1491,-1300881436,"B_SPLIT",10,80,150,10,33,200
1499,-1300850928,"B_SPLIT",10,80,150,15,40,150
1507,-1300824250,"B_SPLIT",10,80,150,25,33,100
1515,-1300797905,"B_SPLIT",10,100,50,0,33,200
1523,-1300782498,"B_SPLIT",10,100,50,5,40,150
1531,-1300766114,"B_SPLIT",10,100,50,15,33,100
1539,-1300740087,"B_SPLIT",10,100,50,20,33,200
1547,-1300675890,"B_SPLIT",10,100,50,25,40,150
1555,-1300615123,"B_SPLIT",10,100,100,5,33,100
1563,-1300588532,"B_SPLIT",10,100,100,10,33,200
1571,-1300536050,"B_SPLIT",10,100,100,15,40,150
1579,-1300509501,"B_SPLIT",10,100,100,25,33,100
1587,-1300476498,"B_SPLIT",10,100,150,0,33,200
1595,-1300449335,"B_SPLIT",10,100,150,5,40,150
1603,-1300422561,"B_SPLIT",10,100,150,15,33,100
1611,-1300396200,"B_SPLIT",10,100,150,20,33,200
1619,-1300368834,"B_SPLIT",10,100,150,25,40,150
1627,-1300342069,"B_SPLIT",25,60,50,5,33,100
1635,-1300327375,"B_SPLIT",25,60,50,10,33,200
1643,-1300315083,"B_SPLIT",25,60,50,15,40,150
1651,-1300295351,"B_SPLIT",25,60,50,25,33,100
1659,-1300281421,"B_SPLIT",25,60,100,0,33,200
1667,-1300253614,"B_SPLIT",25,60,100,5,40,150
1675,-1300226831,"B_SPLIT",25,60,100,15,33,100
1683,-1300200432,"B_SPLIT",25,60,100,20,33,200
1691,-1300173062,"B_SPLIT",25,60,100,25,40,150
1699,-1300145688,"B_SPLIT",25,60,150,5,33,100
1707,-1300119351,"B_SPLIT",25,60,150,10,33,200
1715,-1300092338,"B_SPLIT",25,60,150,15,40,150
1723,-1300065989,"B_SPLIT",25,60,150,25,33,100
1731,-1300039812,"B_SPLIT",25,80,50,0,33,200
1739,-1300027134,"B_SPLIT",25,80,50,5,40,150
1747,-1300014435,"B_SPLIT",25,80,50,15,33,100
1755,-1300000929,"B_SPLIT",25,80,50,20,33,200
1763,-1299986820,"B_SPLIT",25,80,50,25,40,150
1771,-1299955447,"B_SPLIT",25,80,100,5,33,100
1779,-1299927889,"B_SPLIT",25,80,100,10,33,200
1787,-1299914365,"B_SPLIT",25,80,100,15,40,150
1795,-1299887571,"B_SPLIT",25,80,100,25,33,100
1803,-1299861429,"B_SPLIT",25,80,150,0,33,200
1811,-1299834679,"B_SPLIT",25,80,150,5,40,150
1819,-1299808315,"B_SPLIT",25,80,150,15,33,100
1827,-1299782327,"B_SPLIT",25,80,150,20,33,200
1835,-1299755776,"B_SPLIT",25,80,150,25,40,150
1843,-1299728991,"B_SPLIT",25,100,50,5,33,100
1851,-1299707065,"B_SPLIT",25,100,50,10,33,200
1859,-1299694382,"B_SPLIT",25,100,50,15,40,150
1867,-1299658884,"B_SPLIT",25,100,50,25,33,100
1875,-1299632121,"B_SPLIT",25,100,100,0,33,200
1883,-1299604935,"B_SPLIT",25,100,100,5,40,150
1891,-1299585793,"B_SPLIT",25,100,100,15,33,100
1899,-1299529865,"B_SPLIT",25,100,100,20,33,200
1907,-1299485219,"B_SPLIT",25,100,100,25,40,150
1915,-1299459049,"B_SPLIT",25,100,150,5,33,100
1923,-1299432060,"B_SPLIT",25,100,150,10,33,200
1931,-1299405252,"B_SPLIT",25,100,150,15,40,150
1939,-1299377978,"B_SPLIT",25,100,150,25,33,100
1947,-1299352223,"B_RUSH",10,60,50,0,33,200
1955,-1299324689,"B_RUSH",10,60,50,5,40,150
1963,-1299308768,"B_RUSH",10,60,50,15,33,100
1971,-1299282799,"B_RUSH",10,60,50,20,33,200
1979,-1299251041,"B_RUSH",10,60,50,25,40,150
1987,-1299219701,"B_RUSH",10,60,100,5,33,100
1995,-1299193338,"B_RUSH",10,60,100,10,33,200
2003,-1299134197,"B_RUSH",10,60,100,15,40,150
2011,-1299107431,"B_RUSH",10,60,100,25,33,100
2019,-1299081078,"B_RUSH",10,60,150,0,33,200
2027,-1299054503,"B_RUSH",10,60,150,5,40,150
2035,-1299027721,"B_RUSH",10,60,150,15,33,100
2043,-1299001578,"B_RUSH",10,60,150,20,33,200
2051,-1298974614,"B_RUSH",10,60,150,25,40,150
2059,-1298948457,"B_RUSH",10,80,50,5,33,100
2067,-1298921889,"B_RUSH",10,80,50,10,33,200
2075,-1298890733,"B_RUSH",10,80,50,15,40,150
2083,-1298858942,"B_RUSH",10,80,50,25,33,100
2091,-1298828188,"B_RUSH",10,80,100,0,33,200
2099,-1298800418,"B_RUSH",10,80,100,5,40,150
2107,-1298774049,"B_RUSH",10,80,100,15,33,100
2115,-1298747283,"B_RUSH",10,80,100,20,33,200
2123,-1298719924,"B_RUSH",10,80,100,25,40,150
2131,-1298694163,"B_RUSH",10,80,150,5,33,100
2139,-1298667772,"B_RUSH",10,80,150,10,33,200
2147,-1298640818,"B_RUSH",10,80,150,15,40,150
2155,-1298614471,"B_RUSH",10,80,150,25,33,100
2163,-1298587520,"B_RUSH",10,100,50,0,33,200
2171,-1298574576,"B_RUSH",10,100,50,5,40,150
2179,-1298521347,"B_RUSH",10,100,50,15,33,100
2187,-1298494778,"B_RUSH",10,100,50,20,33,200
2195,-1298468236,"B_RUSH",10,100,50,25,40,150
2203,-1298441464,"B_RUSH",10,100,100,5,33,100
2211,-1298418326,"B_RUSH",10,100,100,10,33,200
2219,-1298391939,"B_RUSH",10,100,100,15,40,150
2227,-1298341765,"B_RUSH",10,100,100,25,33,100
2235,-1298282813,"B_RUSH",10,100,150,0,33,200
2243,-1298256029,"B_RUSH",10,100,150,5,40,150
2251,-1298229488,"B_RUSH",10,100,150,15,33,100
2259,-1298203330,"B_RUSH",10,100,150,20,33,200
2267,-1298147159,"B_RUSH",10,100,150,25,40,150
2275,-1298092996,"B_RUSH",25,60,50,5,33,100
2283,-1298036563,"B_RUSH",25,60,50,10,33,200
2291,-1298023890,"B_RUSH",25,60,50,15,40,150
2299,-1297992299,"B_RUSH",25,60,50,25,33,100
2307,-1297938503,"B_RUSH",25,60,100,0,33,200
2315,-1297911739,"B_RUSH",25,60,100,5,40,150
2323,-1297884761,"B_RUSH",25,60,100,15,33,100
2331,-1297858615,"B_RUSH",25,60,100,20,33,200
2339,-1297832257,"B_RUSH",25,60,100,25,40,150
2347,-1297806096,"B_RUSH",25,60,150,5,33,100
2355,-1297780142,"B_RUSH",25,60,150,10,33,200
2363,-1297753598,"B_RUSH",25,60,150,15,40,150
2371,-1297727440,"B_RUSH",25,60,150,25,33,100
2379,-1297701692,"B_RUSH",25,80,50,0,33,200
2387,-1297670947,"B_RUSH",25,80,50,5,40,150
2395,-1297640782,"B_RUSH",25,80,50,15,33,100
2403,-1297610423,"B_RUSH",25,80,50,20,33,200
2411,-1297601552,"B_RUSH",25,80,50,25,40,150
2419,-1297569771,"B_RUSH",25,80,100,5,33,100
2427,-1297540980,"B_RUSH",25,80,100,10,33,200
2435,-1297514399,"B_RUSH",25,80,100,15,40,150
2443,-1297486274,"B_RUSH",25,80,100,25,33,100
