"run","Winner"
4814,"T"
4822,"T"
4830,"T"
4838,"T"
4846,"T"
4854,"CT"
4862,"T"
4870,"T"
4878,"DRAW"
4886,"CT"
4894,"T"
4902,"T"
4910,"T"
4918,"T"
4926,"T"
4934,"T"
4942,"T"
4950,"T"
4958,"T"
4966,"T"
4974,"CT"
4982,"T"
4990,"T"
4998,"CT"
5006,"T"
5014,"T"
5022,"CT"
5030,"T"
5038,"T"
5046,"T"
5054,"T"
5062,"T"
5070,"T"
5078,"T"
5086,"T"
5094,"T"
5102,"T"
5110,"T"
5118,"T"
5126,"T"
5134,"T"
5142,"CT"
5150,"T"
5158,"T"
5166,"T"
5174,"T"
5182,"T"
5,"DRAW"
13,"CT"
21,"CT"
29,"CT"
37,"T"
45,"CT"
53,"CT"
61,"DRAW"
69,"CT"
77,"T"
85,"T"
93,"DRAW"
101,"DRAW"
109,"CT"
117,"CT"
125,"CT"
133,"T"
141,"CT"
149,"DRAW"
157,"T"
165,"CT"
173,"T"
181,"T"
189,"DRAW"
197,"T"
205,"DRAW"
213,"DRAW"
221,"CT"
229,"DRAW"
237,"DRAW"
245,"DRAW"
253,"T"
261,"CT"
269,"T"
277,"CT"
285,"CT"
293,"T"
301,"T"
309,"CT"
317,"CT"
325,"DRAW"
333,"CT"
341,"DRAW"
349,"CT"
357,"CT"
365,"DRAW"
373,"T"
381,"CT"
389,"CT"
397,"T"
405,"CT"
413,"T"
421,"T"
429,"T"
437,"CT"
445,"CT"
453,"CT"
461,"CT"
469,"DRAW"
477,"CT"
485,"CT"
493,"T"
501,"CT"
509,"CT"
517,"DRAW"
525,"DRAW"
533,"DRAW"
541,"CT"
549,"CT"
557,"DRAW"
565,"CT"
573,"CT"
581,"DRAW"
589,"DRAW"
597,"CT"
605,"DRAW"
613,"T"
621,"CT"
629,"T"
637,"T"
645,"DRAW"
653,"T"
661,"T"
669,"CT"
677,"T"
685,"T"
693,"T"
701,"T"
709,"T"
717,"CT"
725,"T"
733,"T"
741,"T"
749,"T"
757,"T"
765,"T"
773,"T"
781,"T"
789,"DRAW"
797,"T"
805,"T"
813,"T"
821,"T"
829,"T"
837,"CT"
845,"CT"
853,"T"
861,"T"
869,"T"
877,"T"
885,"T"
893,"DRAW"
901,"T"
909,"T"
917,"T"
925,"CT"
933,"T"
941,"T"
949,"T"
957,"T"
965,"T"
973,"T"
981,"CT"
989,"T"
997,"T"
1005,"T"
1013,"T"
1021,"T"
1029,"T"
1037,"T"
1045,"T"
1053,"T"
1061,"T"
1069,"T"
1077,"T"
1085,"DRAW"
1093,"T"
1101,"CT"
1109,"CT"
1117,"T"
1125,"T"
1133,"T"
1141,"T"
1149,"DRAW"
1157,"T"
1165,"T"
1173,"T"
1181,"T"
1189,"T"
1197,"T"
1205,"T"
1213,"T"
1221,"CT"
1229,"T"
1237,"T"
1245,"T"
1253,"DRAW"
1261,"T"
1269,"T"
1277,"T"
1285,"T"
1293,"CT"
1301,"T"
1309,"T"
1317,"CT"
1325,"T"
1333,"T"
1341,"T"
1349,"CT"
1357,"T"
1365,"T"
1373,"T"
1381,"T"
1389,"T"
1397,"T"
1405,"T"
1413,"T"
1421,"CT"
1429,"DRAW"
1437,"T"
1445,"T"
1453,"DRAW"
1461,"CT"
1469,"T"
1477,"T"
1485,"T"
1493,"T"
1501,"T"
1509,"CT"
1517,"DRAW"
1525,"CT"
1533,"CT"
1541,"CT"
1549,"T"
1557,"CT"
1565,"T"
1573,"T"
1581,"T"
1589,"T"
1597,"DRAW"
1605,"T"
1613,"CT"
1621,"T"
1629,"CT"
1637,"DRAW"
1645,"T"
1653,"CT"
1661,"T"
1669,"T"
1677,"T"
1685,"T"
1693,"T"
1701,"T"
1709,"T"
1717,"T"
1725,"T"
1733,"T"
1741,"DRAW"
1749,"CT"
1757,"DRAW"
1765,"T"
1773,"CT"
1781,"T"
1789,"T"
1797,"CT"
1805,"T"
1813,"T"
1821,"T"
1829,"T"
1837,"T"
1845,"CT"
1853,"T"
1861,"CT"
1869,"CT"
1877,"T"
1885,"T"
1893,"T"
1901,"T"
1909,"T"
1917,"T"
1925,"T"
1933,"T"
1941,"CT"
1949,"T"
1957,"T"
1965,"DRAW"
1973,"CT"
1981,"T"
1989,"T"
1997,"T"
2005,"T"
2013,"T"
2021,"T"
2029,"T"
2037,"T"
2045,"T"
2053,"T"
2061,"DRAW"
2069,"T"
2077,"T"
2085,"DRAW"
2093,"T"
2101,"T"
2109,"CT"
2117,"T"
2125,"T"
2133,"T"
2141,"T"
2149,"T"
2157,"T"
2165,"T"
2173,"T"
2181,"T"
2189,"T"
2197,"T"
2205,"T"
2213,"T"
2221,"T"
2229,"T"
2237,"T"
2245,"T"
2253,"T"
2261,"T"
2269,"T"
2277,"CT"
2285,"T"
2293,"T"
2301,"DRAW"
2309,"T"
2317,"T"
2325,"T"
2333,"T"
2341,"T"
2349,"T"
2357,"T"
2365,"T"
2373,"T"
2381,"T"
2389,"T"
2397,"CT"
2405,"T"
2413,"T"
2421,"T"
2429,"T"
2437,"DRAW"
2445,"T"
2453,"T"
2461,"T"
2469,"T"
2477,"T"
2485,"T"
2493,"T"
2501,"T"
2509,"T"
2517,"DRAW"
2525,"T"
2533,"T"
2541,"T"
2549,"CT"
2557,"T"
2565,"T"
2573,"T"
2581,"T"
2589,"T"
2597,"DRAW"
2605,"CT"
2613,"CT"
2621,"CT"
2629,"DRAW"
2637,"DRAW"
2645,"DRAW"
2653,"DRAW"
2661,"DRAW"
2669,"DRAW"
2677,"T"
2685,"CT"
2693,"CT"
2701,"T"
2709,"CT"
2717,"CT"
2725,"T"
2733,"CT"
2741,"CT"
2749,"T"
2757,"T"
2765,"CT"
2773,"T"
2781,"DRAW"
2789,"T"
2797,"DRAW"
2805,"CT"
2813,"CT"
2821,"DRAW"
2829,"CT"
2837,"CT"
2845,"DRAW"
2853,"CT"
2861,"CT"
2869,"DRAW"
2877,"T"
2885,"T"
2893,"DRAW"
2901,"CT"
2909,"T"
2917,"CT"
2925,"CT"
2933,"CT"
2941,"CT"
2949,"CT"
2957,"T"
2965,"DRAW"
2973,"CT"
2981,"T"
2989,"DRAW"
2997,"CT"
3005,"DRAW"
3013,"T"
3021,"DRAW"
3029,"CT"
3037,"CT"
3045,"CT"
3053,"CT"
3061,"T"
3069,"DRAW"
3077,"T"
3085,"T"
3093,"CT"
3101,"T"
3109,"T"
3117,"CT"
3125,"CT"
3133,"DRAW"
3141,"CT"
3149,"DRAW"
3157,"CT"
3165,"CT"
3173,"DRAW"
3181,"T"
3189,"DRAW"
3197,"DRAW"
3205,"T"
3213,"T"
3221,"T"
3229,"T"
3237,"T"
3245,"DRAW"
3253,"T"
3261,"DRAW"
3269,"T"
3277,"T"
3285,"T"
3293,"T"
3301,"T"
3309,"T"
3317,"T"
3325,"T"
3333,"T"
3341,"T"
3349,"T"
3357,"T"
3365,"T"
3373,"T"
3381,"T"
3389,"T"
3397,"T"
3405,"T"
3413,"T"
3421,"T"
3429,"T"
3437,"CT"
3445,"T"
3453,"T"
3461,"T"
3469,"T"
3477,"CT"
3485,"CT"
3493,"T"
3501,"T"
3509,"T"
3517,"T"
3525,"T"
3533,"T"
3541,"T"
3549,"T"
3557,"T"
3565,"T"
3573,"CT"
3581,"T"
3589,"T"
3597,"CT"
3605,"T"
3613,"T"
3621,"DRAW"
3629,"T"
3637,"T"
3645,"T"
3653,"T"
3661,"T"
3669,"T"
3677,"T"
3685,"T"
3693,"CT"
3701,"DRAW"
3709,"T"
3717,"T"
3725,"T"
3733,"T"
3741,"T"
3749,"T"
3757,"T"
3765,"T"
3773,"T"
3781,"T"
3789,"CT"
3797,"CT"
3805,"T"
3813,"CT"
3821,"T"
3829,"T"
3837,"T"
3845,"T"
3853,"T"
3861,"T"
3869,"T"
3877,"T"
3885,"T"
3893,"DRAW"
3901,"T"
3909,"CT"
3917,"DRAW"
3925,"T"
3933,"CT"
3941,"T"
3949,"T"
3957,"DRAW"
3965,"T"
3973,"T"
3981,"DRAW"
3989,"DRAW"
3997,"T"
4005,"CT"
4013,"T"
4021,"T"
4029,"CT"
4037,"DRAW"
4045,"T"
4053,"DRAW"
4061,"DRAW"
4069,"T"
4077,"DRAW"
4085,"T"
4093,"T"
4101,"T"
4109,"DRAW"
4117,"T"
4125,"CT"
4133,"T"
4141,"T"
4149,"CT"
4157,"T"
4165,"T"
4173,"CT"
4181,"T"
4189,"T"
4197,"T"
4205,"T"
4213,"T"
4221,"CT"
4229,"T"
4237,"T"
4245,"CT"
4253,"T"
4261,"T"
4269,"CT"
4277,"T"
4285,"T"
4293,"T"
4301,"T"
4309,"T"
4317,"T"
4325,"DRAW"
4333,"T"
4341,"CT"
4349,"CT"
4357,"T"
4365,"CT"
4373,"T"
4381,"T"
4389,"T"
4397,"T"
4405,"T"
4413,"DRAW"
4421,"T"
4429,"T"
4437,"T"
4445,"DRAW"
4453,"T"
4461,"T"
4469,"T"
4477,"T"
4485,"T"
4493,"T"
4501,"T"
4509,"CT"
4517,"T"
4525,"T"
4533,"T"
4541,"T"
4549,"T"
4557,"DRAW"
4565,"T"
4573,"T"
4581,"T"
4589,"T"
4597,"T"
4605,"T"
4613,"T"
4621,"T"
4629,"T"
4637,"T"
4645,"T"
4653,"T"
4661,"T"
4669,"CT"
4677,"CT"
4685,"T"
4693,"T"
4701,"CT"
4709,"T"
4717,"T"
4725,"T"
4733,"T"
4741,"T"
4749,"T"
4757,"T"
4765,"T"
4773,"CT"
4781,"T"
4789,"T"
4797,"T"
4805,"CT"
4813,"T"
4821,"T"
4829,"T"
4837,"T"
4845,"DRAW"
4853,"T"
4861,"DRAW"
4869,"CT"
4877,"T"
4885,"T"
4893,"CT"
4901,"T"
4909,"T"
4917,"T"
4925,"T"
4933,"T"
4941,"T"
4949,"T"
4957,"T"
4965,"T"
4973,"T"
4981,"T"
4989,"CT"
4997,"CT"
5005,"T"
5013,"T"
5021,"T"
5029,"T"
5037,"T"
5045,"T"
5053,"T"
5061,"CT"
5069,"T"
5077,"T"
5085,"CT"
5093,"T"
5101,"T"
5109,"DRAW"
5117,"DRAW"
5125,"T"
5133,"T"
5141,"CT"
5149,"T"
5157,"T"
5165,"T"
5173,"T"
5181,"DRAW"
4,"T"
12,"CT"
20,"CT"
28,"CT"
36,"CT"
44,"CT"
52,"T"
60,"CT"
68,"CT"
76,"T"
84,"CT"
92,"T"
100,"T"
108,"DRAW"
116,"DRAW"
124,"DRAW"
132,"CT"
140,"DRAW"
148,"DRAW"
156,"CT"
164,"T"
172,"DRAW"
180,"CT"
188,"T"
196,"T"
204,"CT"
212,"CT"
220,"DRAW"
228,"CT"
236,"DRAW"
244,"T"
252,"CT"
260,"CT"
268,"CT"
276,"CT"
284,"DRAW"
292,"T"
300,"CT"
308,"T"
316,"DRAW"
324,"CT"
332,"CT"
340,"T"
348,"CT"
356,"CT"
364,"DRAW"
372,"T"
380,"CT"
388,"T"
396,"CT"
404,"T"
412,"T"
420,"CT"
428,"CT"
436,"T"
444,"CT"
452,"CT"
460,"CT"
468,"DRAW"
476,"CT"
484,"T"
492,"CT"
500,"CT"
508,"T"
516,"CT"
524,"CT"
532,"T"
540,"DRAW"
548,"CT"
556,"CT"
564,"CT"
572,"DRAW"
580,"DRAW"
588,"CT"
596,"T"
604,"CT"
612,"CT"
620,"T"
628,"T"
636,"DRAW"
644,"CT"
652,"T"
660,"CT"
668,"CT"
676,"T"
684,"T"
692,"T"
700,"T"
708,"CT"
716,"T"
724,"T"
732,"T"
740,"T"
748,"T"
756,"T"
764,"T"
772,"T"
780,"DRAW"
788,"T"
796,"T"
804,"T"
812,"T"
820,"T"
828,"T"
836,"T"
844,"T"
852,"T"
860,"T"
868,"T"
876,"T"
884,"T"
892,"T"
900,"T"
908,"T"
916,"T"
924,"T"
932,"T"
940,"T"
948,"T"
956,"T"
964,"T"
972,"T"
980,"T"
988,"T"
996,"DRAW"
1004,"T"
1012,"T"
1020,"T"
1028,"T"
1036,"T"
1044,"T"
1052,"T"
1060,"T"
1068,"T"
1076,"T"
1084,"T"
1092,"T"
1100,"T"
1108,"T"
1116,"CT"
1124,"T"
1132,"T"
1140,"CT"
1148,"DRAW"
1156,"CT"
1164,"T"
1172,"T"
1180,"T"
1188,"CT"
1196,"DRAW"
1204,"T"
1212,"CT"
1220,"T"
1228,"T"
1236,"T"
1244,"T"
1252,"T"
1260,"CT"
1268,"T"
1276,"T"
1284,"T"
1292,"T"
1300,"T"
1308,"CT"
1316,"DRAW"
1324,"T"
1332,"CT"
1340,"T"
1348,"T"
1356,"CT"
1364,"T"
1372,"T"
1380,"T"
1388,"T"
1396,"T"
1404,"T"
1412,"T"
1420,"T"
1428,"DRAW"
1436,"DRAW"
1444,"T"
1452,"T"
1460,"DRAW"
1468,"T"
1476,"DRAW"
1484,"T"
1492,"T"
1500,"DRAW"
1508,"T"
1516,"T"
1524,"CT"
1532,"T"
1540,"T"
1548,"DRAW"
1556,"T"
1564,"T"
1572,"DRAW"
1580,"CT"
1588,"T"
1596,"DRAW"
1604,"T"
1612,"T"
1620,"T"
1628,"CT"
1636,"DRAW"
1644,"CT"
1652,"T"
1660,"T"
1668,"CT"
1676,"DRAW"
1684,"T"
1692,"T"
1700,"T"
1708,"T"
1716,"T"
1724,"T"
1732,"T"
1740,"T"
1748,"DRAW"
1756,"T"
1764,"T"
1772,"T"
1780,"T"
1788,"DRAW"
1796,"T"
1804,"T"
1812,"T"
1820,"T"
1828,"T"
1836,"T"
1844,"CT"
1852,"T"
1860,"CT"
1868,"T"
1876,"T"
1884,"CT"
1892,"T"
1900,"T"
1908,"DRAW"
1916,"T"
1924,"T"
1932,"T"
1940,"CT"
1948,"T"
1956,"CT"
1964,"T"
1972,"T"
1980,"CT"
1988,"T"
1996,"T"
2004,"T"
2012,"T"
2020,"T"
2028,"T"
2036,"T"
2044,"T"
2052,"T"
2060,"T"
2068,"T"
2076,"T"
2084,"CT"
2092,"T"
2100,"T"
2108,"T"
2116,"T"
2124,"T"
2132,"T"
2140,"T"
2148,"DRAW"
2156,"T"
2164,"T"
2172,"T"
2180,"T"
2188,"T"
2196,"T"
2204,"T"
2212,"T"
2220,"CT"
2228,"T"
2236,"T"
2244,"T"
2252,"T"
2260,"DRAW"
2268,"DRAW"
2276,"CT"
2284,"T"
2292,"CT"
2300,"CT"
2308,"T"
2316,"T"
2324,"T"
2332,"T"
2340,"CT"
2348,"T"
2356,"T"
2364,"T"
2372,"T"
2380,"T"
2388,"DRAW"
2396,"T"
2404,"DRAW"
2412,"CT"
2420,"T"
2428,"T"
2436,"CT"
2444,"CT"
2452,"T"
2460,"T"
2468,"T"
2476,"T"
2484,"T"
2492,"T"
2500,"T"
2508,"CT"
2516,"T"
2524,"T"
2532,"T"
2540,"DRAW"
2548,"T"
2556,"T"
2564,"T"
2572,"T"
2580,"T"
2588,"T"
2596,"T"
2604,"DRAW"
2612,"CT"
2620,"T"
2628,"CT"
2636,"CT"
2644,"CT"
2652,"CT"
2660,"CT"
2668,"T"
2676,"CT"
2684,"T"
2692,"DRAW"
2700,"DRAW"
2708,"CT"
2716,"T"
2724,"CT"
2732,"CT"
2740,"T"
2748,"DRAW"
2756,"CT"
2764,"T"
2772,"CT"
2780,"T"
2788,"T"
2796,"DRAW"
2804,"CT"
2812,"CT"
2820,"CT"
2828,"CT"
2836,"T"
2844,"CT"
2852,"DRAW"
2860,"T"
2868,"CT"
2876,"T"
2884,"DRAW"
2892,"DRAW"
2900,"DRAW"
2908,"T"
2916,"T"
2924,"CT"
2932,"DRAW"
2940,"CT"
2948,"CT"
2956,"CT"
2964,"DRAW"
2972,"DRAW"
2980,"DRAW"
2988,"DRAW"
2996,"T"
3004,"T"
3012,"DRAW"
3020,"DRAW"
3028,"DRAW"
3036,"CT"
3044,"CT"
3052,"CT"
3060,"CT"
3068,"T"
3076,"T"
3084,"CT"
3092,"CT"
3100,"T"
3108,"DRAW"
3116,"CT"
3124,"T"
3132,"DRAW"
3140,"CT"
3148,"T"
3156,"CT"
3164,"CT"
3172,"DRAW"
3180,"DRAW"
3188,"CT"
3196,"DRAW"
3204,"CT"
3212,"T"
3220,"DRAW"
3228,"T"
3236,"DRAW"
3244,"T"
3252,"T"
3260,"T"
3268,"DRAW"
3276,"CT"
3284,"T"
3292,"T"
3300,"T"
3308,"T"
3316,"T"
3324,"T"
3332,"T"
3340,"T"
3348,"T"
3356,"T"
3364,"CT"
3372,"DRAW"
3380,"T"
3388,"T"
3396,"T"
3404,"T"
3412,"T"
3420,"T"
3428,"T"
3436,"T"
3444,"DRAW"
3452,"T"
3460,"T"
3468,"DRAW"
3476,"CT"
3484,"T"
3492,"T"
3500,"T"
3508,"T"
3516,"T"
3524,"T"
3532,"T"
3540,"T"
3548,"DRAW"
3556,"T"
3564,"T"
3572,"T"
3580,"CT"
3588,"CT"
3596,"T"
3604,"T"
3612,"CT"
3620,"CT"
3628,"T"
3636,"T"
3644,"T"
3652,"T"
3660,"T"
3668,"T"
3676,"T"
3684,"CT"
3692,"CT"
3700,"T"
3708,"CT"
3716,"T"
3724,"T"
3732,"T"
3740,"T"
3748,"T"
3756,"T"
3764,"T"
3772,"T"
3780,"T"
3788,"CT"
3796,"T"
3804,"T"
3812,"T"
3820,"T"
3828,"T"
3836,"T"
3844,"T"
3852,"T"
3860,"T"
3868,"T"
3876,"T"
3884,"T"
3892,"DRAW"
3900,"CT"
3908,"T"
3916,"DRAW"
3924,"CT"
3932,"DRAW"
3940,"T"
3948,"T"
3956,"T"
3964,"T"
3972,"T"
3980,"T"
3988,"T"
3996,"T"
4004,"T"
4012,"T"
4020,"T"
4028,"T"
4036,"T"
4044,"T"
4052,"T"
4060,"DRAW"
4068,"CT"
4076,"DRAW"
4084,"T"
4092,"T"
4100,"T"
4108,"T"
4116,"CT"
4124,"T"
4132,"T"
4140,"CT"
4148,"T"
4156,"T"
4164,"T"
4172,"T"
4180,"T"
4188,"T"
4196,"T"
4204,"T"
4212,"T"
4220,"CT"
4228,"DRAW"
4236,"DRAW"
4244,"T"
4252,"T"
4260,"DRAW"
4268,"T"
4276,"T"
4284,"CT"
4292,"T"
4300,"T"
4308,"CT"
4316,"T"
4324,"T"
4332,"CT"
4340,"T"
4348,"T"
4356,"CT"
4364,"T"
4372,"T"
4380,"CT"
4388,"DRAW"
4396,"T"
4404,"T"
4412,"T"
4420,"T"
4428,"T"
4436,"CT"
4444,"DRAW"
4452,"CT"
4460,"CT"
4468,"T"
4476,"CT"
4484,"T"
4492,"T"
4500,"T"
4508,"T"
4516,"T"
4524,"T"
4532,"T"
4540,"T"
4548,"CT"
4556,"T"
4564,"T"
4572,"T"
4580,"T"
4588,"T"
4596,"T"
4604,"T"
4612,"T"
4620,"T"
4628,"T"
4636,"T"
4644,"T"
4652,"T"
4660,"T"
4668,"DRAW"
4676,"T"
4684,"T"
4692,"T"
4700,"T"
4708,"T"
4716,"T"
4724,"T"
4732,"DRAW"
4740,"T"
4748,"T"
4756,"T"
4764,"CT"
4772,"DRAW"
4780,"T"
4788,"T"
4796,"T"
4804,"T"
4812,"CT"
4820,"T"
4828,"T"
4836,"T"
4844,"T"
4852,"T"
4860,"T"
4868,"T"
4876,"T"
4884,"CT"
4892,"T"
4900,"T"
4908,"T"
4916,"T"
4924,"T"
4932,"T"
4940,"T"
4948,"T"
4956,"T"
4964,"T"
4972,"T"
4980,"CT"
4988,"T"
4996,"T"
5004,"T"
5012,"T"
5020,"T"
5028,"T"
5036,"T"
5044,"T"
5052,"T"
5060,"DRAW"
5068,"T"
5076,"T"
5084,"T"
5092,"T"
5100,"CT"
5108,"CT"
5116,"T"
5124,"T"
5132,"T"
5140,"T"
5148,"T"
5156,"T"
5164,"T"
5172,"T"
5180,"T"
3,"CT"
11,"CT"
19,"DRAW"
27,"CT"
35,"DRAW"
43,"T"
51,"CT"
59,"DRAW"
67,"T"
75,"CT"
83,"T"
91,"DRAW"
99,"CT"
107,"DRAW"
115,"T"
123,"CT"
131,"DRAW"
139,"CT"
147,"CT"
155,"CT"
163,"DRAW"
171,"DRAW"
179,"CT"
187,"T"
195,"CT"
203,"CT"
211,"DRAW"
219,"CT"
227,"CT"
235,"T"
243,"CT"
251,"DRAW"
259,"DRAW"
267,"DRAW"
275,"T"
283,"T"
291,"CT"
299,"T"
307,"T"
315,"CT"
323,"T"
331,"DRAW"
339,"CT"
347,"DRAW"
355,"DRAW"
363,"DRAW"
371,"DRAW"
379,"T"
387,"CT"
395,"T"
403,"T"
411,"T"
419,"T"
427,"DRAW"
435,"CT"
443,"CT"
451,"DRAW"
459,"CT"
467,"DRAW"
475,"T"
483,"DRAW"
491,"DRAW"
499,"T"
507,"CT"
515,"DRAW"
523,"T"
531,"CT"
539,"DRAW"
547,"CT"
555,"CT"
563,"CT"
571,"CT"
579,"DRAW"
587,"T"
595,"CT"
603,"CT"
611,"CT"
619,"T"
627,"CT"
635,"T"
643,"CT"
651,"T"
659,"T"
667,"T"
675,"CT"
683,"T"
691,"T"
699,"T"
707,"T"
715,"T"
723,"T"
731,"T"
739,"T"
747,"T"
755,"T"
763,"T"
771,"T"
779,"CT"
787,"T"
795,"T"
803,"T"
811,"T"
819,"T"
827,"T"
835,"T"
843,"T"
851,"T"
859,"T"
867,"T"
875,"T"
883,"T"
891,"T"
899,"DRAW"
907,"T"
915,"T"
923,"T"
931,"T"
939,"T"
947,"T"
955,"T"
963,"T"
971,"T"
979,"T"
987,"T"
995,"T"
1003,"T"
1011,"T"
1019,"CT"
1027,"T"
1035,"T"
1043,"T"
1051,"T"
1059,"T"
1067,"T"
1075,"T"
1083,"CT"
1091,"CT"
1099,"T"
1107,"DRAW"
1115,"T"
1123,"T"
1131,"CT"
1139,"T"
1147,"T"
1155,"T"
1163,"T"
1171,"T"
1179,"DRAW"
1187,"T"
1195,"T"
1203,"CT"
1211,"T"
1219,"T"
1227,"T"
1235,"T"
1243,"T"
1251,"DRAW"
1259,"T"
1267,"T"
1275,"T"
1283,"T"
1291,"T"
1299,"CT"
1307,"DRAW"
1315,"T"
1323,"CT"
1331,"T"
1339,"T"
1347,"T"
1355,"T"
1363,"T"
1371,"T"
1379,"T"
1387,"T"
1395,"T"
1403,"DRAW"
1411,"T"
1419,"CT"
1427,"T"
1435,"T"
1443,"T"
1451,"T"
1459,"T"
1467,"T"
1475,"T"
1483,"T"
1491,"T"
1499,"T"
1507,"T"
1515,"CT"
1523,"T"
1531,"T"
1539,"T"
1547,"T"
1555,"T"
1563,"T"
1571,"T"
1579,"T"
1587,"T"
1595,"T"
1603,"T"
1611,"T"
1619,"T"
1627,"T"
1635,"CT"
1643,"DRAW"
1651,"DRAW"
1659,"DRAW"
1667,"T"
1675,"T"
1683,"CT"
1691,"T"
1699,"T"
1707,"CT"
1715,"T"
1723,"T"
1731,"DRAW"
1739,"T"
1747,"T"
1755,"CT"
1763,"T"
1771,"T"
1779,"CT"
1787,"T"
1795,"T"
1803,"T"
1811,"T"
1819,"T"
1827,"CT"
1835,"T"
1843,"CT"
1851,"CT"
1859,"CT"
1867,"T"
1875,"T"
1883,"T"
1891,"T"
1899,"CT"
1907,"T"
1915,"T"
1923,"T"
1931,"T"
1939,"T"
1947,"T"
1955,"DRAW"
1963,"T"
1971,"CT"
1979,"T"
1987,"T"
1995,"T"
2003,"T"
2011,"T"
2019,"T"
2027,"T"
2035,"T"
2043,"T"
2051,"T"
2059,"T"
2067,"T"
2075,"T"
2083,"T"
2091,"T"
2099,"T"
2107,"T"
2115,"T"
2123,"CT"
2131,"T"
2139,"T"
2147,"DRAW"
2155,"T"
2163,"DRAW"
2171,"CT"
2179,"T"
2187,"DRAW"
2195,"T"
2203,"T"
2211,"T"
2219,"T"
2227,"T"
2235,"T"
2243,"T"
2251,"DRAW"
2259,"CT"
2267,"T"
2275,"T"
2283,"CT"
2291,"CT"
2299,"T"
2307,"T"
2315,"T"
2323,"T"
2331,"T"
2339,"T"
2347,"T"
2355,"CT"
2363,"T"
2371,"T"
2379,"CT"
2387,"CT"
2395,"T"
2403,"DRAW"
2411,"T"
2419,"T"
2427,"T"
2435,"T"
2443,"T"
2451,"T"
2459,"T"
2467,"T"
2475,"T"
2483,"T"
2491,"T"
2499,"T"
2507,"CT"
2515,"DRAW"
2523,"T"
2531,"T"
2539,"T"
2547,"T"
2555,"T"
2563,"T"
2571,"T"
2579,"T"
2587,"T"
2595,"CT"
2603,"DRAW"
2611,"T"
2619,"DRAW"
2627,"CT"
2635,"T"
2643,"CT"
2651,"DRAW"
2659,"T"
2667,"T"
2675,"DRAW"
2683,"T"
2691,"T"
2699,"T"
2707,"T"
2715,"CT"
2723,"CT"
2731,"CT"
2739,"DRAW"
2747,"T"
2755,"T"
2763,"CT"
2771,"CT"
2779,"T"
2787,"CT"
2795,"T"
2803,"T"
2811,"CT"
2819,"CT"
2827,"CT"
2835,"CT"
2843,"DRAW"
2851,"T"
2859,"T"
2867,"T"
2875,"DRAW"
2883,"DRAW"
2891,"T"
2899,"T"
2907,"DRAW"
2915,"T"
2923,"DRAW"
2931,"CT"
2939,"CT"
2947,"DRAW"
2955,"DRAW"
2963,"DRAW"
2971,"DRAW"
2979,"DRAW"
2987,"DRAW"
2995,"T"
3003,"DRAW"
3011,"DRAW"
3019,"T"
3027,"DRAW"
3035,"CT"
3043,"CT"
3051,"CT"
3059,"CT"
3067,"CT"
3075,"CT"
3083,"DRAW"
3091,"T"
3099,"CT"
3107,"CT"
3115,"T"
3123,"T"
3131,"DRAW"
3139,"T"
3147,"CT"
3155,"CT"
3163,"T"
3171,"CT"
3179,"T"
3187,"T"
3195,"CT"
3203,"CT"
3211,"DRAW"
3219,"DRAW"
3227,"DRAW"
3235,"DRAW"
3243,"T"
3251,"T"
3259,"T"
3267,"CT"
3275,"CT"
3283,"T"
3291,"T"
3299,"T"
3307,"T"
3315,"T"
3323,"T"
3331,"T"
3339,"T"
3347,"T"
3355,"T"
3363,"DRAW"
3371,"T"
3379,"T"
3387,"T"
3395,"T"
3403,"T"
3411,"T"
3419,"DRAW"
3427,"T"
3435,"T"
3443,"T"
3451,"T"
3459,"CT"
3467,"CT"
3475,"T"
3483,"T"
3491,"T"
3499,"T"
3507,"T"
3515,"T"
3523,"T"
3531,"T"
3539,"T"
3547,"T"
3555,"CT"
3563,"T"
3571,"T"
3579,"CT"
3587,"T"
3595,"T"
3603,"T"
3611,"T"
3619,"T"
3627,"T"
3635,"T"
3643,"T"
3651,"T"
3659,"T"
3667,"T"
3675,"CT"
3683,"T"
3691,"T"
3699,"DRAW"
3707,"T"
3715,"T"
3723,"T"
3731,"T"
3739,"T"
3747,"T"
3755,"T"
3763,"T"
3771,"T"
3779,"T"
3787,"T"
3795,"T"
3803,"T"
3811,"T"
3819,"T"
3827,"DRAW"
3835,"T"
3843,"T"
3851,"T"
3859,"T"
3867,"T"
3875,"T"
3883,"T"
3891,"CT"
3899,"T"
3907,"DRAW"
3915,"DRAW"
3923,"CT"
3931,"T"
3939,"CT"
3947,"T"
3955,"T"
3963,"T"
3971,"T"
3979,"T"
3987,"T"
3995,"T"
4003,"T"
4011,"CT"
4019,"CT"
4027,"T"
4035,"CT"
4043,"T"
4051,"T"
4059,"T"
4067,"T"
4075,"T"
4083,"DRAW"
4091,"T"
4099,"T"
4107,"CT"
4115,"DRAW"
4123,"CT"
4131,"CT"
4139,"T"
4147,"T"
4155,"CT"
4163,"CT"
4171,"CT"
4179,"T"
4187,"T"
4195,"T"
4203,"T"
4211,"T"
4219,"T"
4227,"CT"
4235,"CT"
4243,"T"
4251,"T"
4259,"DRAW"
4267,"T"
4275,"CT"
4283,"DRAW"
4291,"T"
4299,"T"
4307,"T"
4315,"DRAW"
4323,"CT"
4331,"T"
4339,"T"
4347,"CT"
